"FACT_ID","RESTAURANT_ID","LOCATION_ID","CUISINE_ID","TYPE_ID","ONLINE_ORDER","BOOK_TABLE","RATING","VOTES","APPROX_COST"
65999,24678,390,11154,231,false,false,3.7,93,900
66000,23888,390,6466,164,true,false,3.3,358,400
66001,35037,390,119,164,false,false,4.5,135,150
66002,6819,390,1507,164,true,false,3.7,466,400
66003,37444,390,469,164,false,false,3.9,65,100
66004,63229,390,3138,164,true,false,3.9,104,200
66005,14125,390,2207,164,true,false,4.3,0,400
66006,5963,390,4178,164,true,false,3.3,23,300
66007,14953,390,6358,164,true,false,3.3,399,300
66008,1638,390,2815,164,false,false,3.7,20,200
66009,11631,390,4317,164,true,false,3.9,135,350
66010,56867,390,2249,164,true,false,3.4,9,200
66011,17366,390,4635,164,false,false,3.6,19,400
66012,53599,390,2820,164,false,false,3.7,29,300
66013,40628,390,3908,164,false,false,\\N,0,200
66014,39825,390,2147,164,false,false,\\N,4,200
66015,18985,390,5988,164,false,false,\\N,0,200
66016,18200,390,2815,164,false,false,3.4,9,100
66017,19791,561,7082,231,false,true,4.8,3864,1600
66018,38199,561,367,14,false,true,4.3,1230,1500
66019,15749,561,1508,231,true,false,4.0,1992,800
66020,47874,561,6449,231,true,false,4.0,960,600
66021,47875,387,11349,231,true,true,4.2,361,800
66022,45466,429,4958,231,true,false,3.6,0,800
66023,42289,673,2305,231,true,true,4.1,2727,800
66024,55250,429,7099,231,true,true,4.1,1028,1000
66025,23909,673,1437,231,true,false,3.7,115,500
66026,35007,627,3181,164,true,false,4.1,564,150
66027,49445,561,2413,231,true,false,3.8,666,650
66028,35833,673,5117,231,true,false,3.9,71,1000
66029,35834,429,1123,231,true,true,3.9,1230,900
66030,16551,561,5403,138,true,false,3.7,125,400
66031,35008,617,2792,164,false,false,3.0,30,400
66032,47103,387,5099,164,false,false,3.5,73,500
66033,24702,561,4175,164,true,false,4.1,101,250
66034,43857,627,2559,125,true,false,3.7,513,600
66035,4421,561,2908,164,true,false,3.7,83,400
66036,37424,627,4755,164,false,false,4.2,255,150
66037,5236,561,11147,164,true,false,3.7,171,200
66038,50291,627,43,231,true,false,3.9,547,700
66039,38223,429,2820,164,false,false,3.6,13,300
66040,19767,673,6865,164,false,false,3.5,17,200
66041,41465,673,6880,164,true,false,3.7,15,400
66042,38200,627,4281,288,true,false,3.4,11,800
66043,20569,673,6247,164,false,false,\\N,0,300
66044,11609,673,2212,231,true,false,3.0,140,600
66045,43038,429,2213,337,false,false,3.5,5,300
66046,37425,617,5564,164,true,false,3.9,37,250
66047,35038,627,3553,164,false,false,3.4,6,300
66048,49429,561,6209,337,true,false,3.1,10,500
66049,38985,673,3695,164,false,false,3.8,87,250
66050,3639,627,1683,164,false,false,2.7,49,600
66051,8399,387,6865,231,true,false,3.6,24,600
66052,14922,673,7138,164,true,false,3.9,139,300
66053,40648,561,5797,231,false,false,2.8,43,1000
66054,58471,627,4912,133,true,false,3.5,11,200
66055,44679,673,6295,164,true,false,3.7,478,450
66056,18177,673,3533,231,false,false,\\N,0,500
66057,50292,561,5575,231,false,false,3.5,44,1000
66058,19768,673,6865,164,false,false,\\N,0,300
66059,1639,673,3477,164,true,false,3.7,14,200
66060,33343,387,2815,164,false,false,\\N,0,100
66061,33344,561,4175,164,false,false,\\N,0,250
66062,63214,673,3641,164,true,false,3.7,26,400
66063,58488,387,7068,164,false,false,3.4,52,300
66064,35009,627,2390,164,false,false,3.8,149,150
66065,25486,561,2815,231,false,false,\\N,0,500
66066,5200,673,2815,164,false,false,\\N,0,150
66067,35815,673,5552,164,false,false,\\N,0,300
66068,9997,561,2820,164,false,false,\\N,0,150
66069,63215,627,6865,164,true,false,3.3,0,300
66070,2422,673,5564,164,false,false,3.1,9,350
66071,51929,429,2207,154,false,false,3.4,4,600
66072,51930,673,2233,164,false,false,3.5,14,300
66073,41466,561,2147,164,false,false,\\N,0,250
66074,9971,429,2815,164,false,false,\\N,0,200
66075,52767,429,6864,164,false,false,\\N,0,300
66076,39804,617,2233,164,false,false,\\N,0,300
66077,33371,429,6885,337,false,false,3.2,4,200
66078,52768,429,6230,337,true,false,3.1,21,250
66079,47083,673,2388,164,false,false,3.3,6,250
66080,10771,673,4661,138,true,false,4.0,113,250
66081,12391,561,3603,5,false,true,3.9,1786,1300
66082,51898,561,2044,15,false,true,4.5,456,1500
66083,56842,561,4141,238,false,true,4.0,725,1500
66084,8400,561,5564,316,false,false,2.8,56,1200
66085,34142,304,4857,232,false,true,3.9,48,900
66086,63216,304,4292,232,false,false,3.3,177,950
66087,35840,687,6239,235,false,true,4.4,1154,1100
66088,33376,304,6114,17,false,false,3.9,764,600
66089,10772,304,6216,126,false,false,\\N,0,600
66090,13349,304,6614,126,true,false,3.8,46,450
66091,23889,304,6216,126,false,false,\\N,0,500
66092,20584,430,7084,257,true,false,4.0,41,400
66093,22204,430,6415,126,false,false,3.7,9,400
66094,33345,378,6470,126,true,false,4.1,130,650
66095,8401,378,3682,126,false,false,3.8,46,400
66096,25487,687,4896,126,false,false,3.2,11,500
66097,38201,750,5276,165,true,false,3.8,630,450
66098,43858,687,2147,269,true,false,3.3,42,500
66099,47876,687,4456,166,true,false,3.9,331,200
66100,56018,304,2934,178,true,false,3.7,6,400
66101,21326,687,4242,269,true,false,4.0,199,300
66102,1640,687,6240,269,true,false,3.6,7,200
66103,759,687,2815,178,true,false,3.9,38,250
66104,4401,430,5290,355,true,false,3.9,70,350
66105,19792,687,3616,205,true,false,2.6,174,450
66106,58489,687,3641,269,true,false,3.7,25,400
66107,46258,298,2815,269,true,false,3.5,86,100
66108,21327,430,6884,269,true,false,3.9,54,400
66109,9212,430,7089,269,true,false,3.4,44,400
66110,13350,304,7090,205,true,false,\\N,0,600
66111,775,687,5682,178,true,false,3.4,137,500
66112,2438,430,3348,178,true,false,3.7,129,400
66113,41467,687,2166,178,true,false,3.2,21,600
66114,2423,378,4630,269,true,false,3.7,23,300
66115,5201,684,11423,269,true,false,4.0,193,300
66116,35010,430,2391,205,true,false,4.6,409,1000
66117,14923,687,2366,269,true,false,3.9,358,400
66118,44680,684,4282,269,true,false,3.7,41,200
66119,43025,684,6118,269,true,false,3.7,248,400
66120,1641,684,3662,205,true,false,3.7,126,750
66121,14952,378,2141,127,true,false,\\N,0,350
66122,5202,430,1123,205,true,true,3.9,1230,900
66123,46259,304,5116,269,true,false,2.5,321,400
66124,9972,304,6981,178,true,false,3.1,8,400
66125,35816,687,6450,307,true,false,3.5,221,400
66126,46260,430,2820,269,true,false,3.8,31,300
66127,35011,684,11155,205,true,false,3.9,128,500
66128,53578,687,6865,269,true,false,3.6,15,250
66129,39805,304,2392,166,true,false,4.1,53,600
66130,11610,378,7116,317,true,false,3.7,28,200
66131,46261,304,2147,269,true,false,3.6,33,200
66132,56019,687,2414,160,true,false,3.4,277,250
66133,6820,684,4687,269,true,false,3.6,241,300
66134,56843,687,2147,269,true,false,\\N,0,250
66135,50293,378,5736,341,true,true,4.1,1064,1200
66136,56844,430,4241,269,true,false,3.7,11,250
66137,51114,430,5564,269,true,false,3.4,64,200
66138,50312,430,3672,165,true,false,3.3,9,300
66139,8422,304,3647,269,true,false,3.9,386,600
66140,38202,430,6225,269,true,false,3.3,100,250
66141,13351,304,6614,166,true,false,3.8,46,450
66142,48684,684,1124,269,true,false,3.3,117,250
66143,12373,430,6419,345,true,false,3.3,7,300
66144,35039,304,3674,310,true,false,3.8,44,250
66145,42290,687,6928,19,true,false,4.0,204,500
66146,57657,430,6888,178,true,false,3.1,25,100
66147,48701,304,5568,205,true,false,2.8,39,1000
66148,23021,378,7117,355,true,false,4.4,359,400
66149,47877,304,4241,165,true,false,\\N,0,500
66150,38986,430,6230,208,true,false,3.1,21,250
66151,35012,687,5564,269,true,false,3.4,14,300
66152,35835,687,3018,175,true,false,4.2,249,500
66153,5203,304,3706,205,true,false,4.1,232,1000
66154,3640,304,6865,205,true,false,3.6,27,600
66155,19769,687,2835,159,true,false,3.9,51,200
66156,1642,687,2844,269,true,false,3.1,7,400
66157,42291,430,2233,269,true,false,3.5,51,200
66158,49430,687,4996,166,true,false,3.8,614,600
66159,39806,304,5751,350,true,false,3.9,914,1000
66160,56020,304,2141,343,true,false,3.1,8,500
66161,45489,687,7109,269,true,false,3.1,59,400
66162,12374,304,3531,269,true,false,3.3,13,300
66163,5964,687,2418,205,true,false,3.7,37,400
66164,15774,687,2355,166,true,false,3.8,100,700
66165,35836,304,3600,178,true,false,2.9,7,300
66166,55251,304,5128,135,true,false,3.1,7,300
66167,18178,378,4184,159,true,false,3.6,8,200
66168,3641,687,6037,166,true,false,\\N,0,200
66169,56845,687,4185,233,true,false,3.2,6,150
66170,48685,304,6865,269,true,false,3.3,6,300
66171,14924,430,6865,205,true,false,3.5,15,600
66172,38203,687,11166,269,true,false,4.0,187,400
66173,47908,378,3648,205,true,false,4.3,325,400
66174,9998,304,3245,269,true,true,3.8,72,400
66175,56045,430,6248,355,true,false,\\N,0,150
66176,36651,379,5241,205,true,true,4.0,350,1200
66177,42292,684,3331,205,true,true,3.6,164,800
66178,43859,378,6212,269,true,false,\\N,0,300
66179,5948,684,5564,269,true,false,3.1,39,300
66180,15768,684,6247,269,true,false,\\N,0,150
66181,33346,687,6864,269,true,false,3.3,59,300
66182,22229,687,3483,355,true,false,3.6,6,300
66183,20570,304,1175,205,false,true,4.2,1242,1200
66184,53579,304,5556,269,true,false,3.7,37,300
66185,7588,706,3570,159,true,false,\\N,0,100
66186,20571,687,2954,165,true,false,\\N,0,300
66187,9973,379,4594,205,true,false,3.9,891,750
66188,46262,304,4561,269,false,false,\\N,0,600
66189,24679,298,751,205,true,false,3.0,74,700
66190,51115,687,6865,165,true,false,3.4,239,400
66191,2439,687,2143,269,true,false,4.2,9,250
66192,44694,430,3223,165,true,false,3.8,86,600
66193,56021,430,6575,269,true,false,3.9,202,250
66194,7589,304,4857,205,false,true,3.9,48,900
66195,35013,687,7097,269,true,false,4.0,109,300
66196,23890,304,4845,269,true,false,3.9,38,400
66197,39807,430,4302,205,true,false,3.8,18,700
66198,11611,304,2947,205,true,false,4.0,118,600
66199,24703,304,5709,269,true,false,3.8,217,450
66200,53580,304,5576,269,false,false,2.9,60,400
66201,58472,430,6865,165,true,false,3.4,10,600
66202,19770,304,2141,127,false,false,3.6,14,300
66203,53581,304,6865,165,true,false,2.9,22,400
66204,23006,687,2181,166,true,false,3.0,61,650
66205,51092,304,5902,205,false,false,3.6,25,550
66206,51899,304,3627,269,false,false,\\N,0,500
66207,55252,304,2425,178,false,false,\\N,0,300
66208,14145,304,6248,127,false,false,\\N,0,350
66209,2440,304,2815,205,false,false,\\N,0,500
66210,52769,304,6865,165,false,false,\\N,0,300
66211,14126,304,3246,269,false,false,3.0,25,400
66212,6844,304,2187,269,false,false,\\N,0,300
66213,12375,687,6865,165,true,false,3.1,223,500
66214,8402,430,5559,159,true,false,\\N,0,200
66215,42314,304,4175,269,false,false,\\N,0,250
66216,58473,304,5774,205,false,false,3.0,55,800
66217,18201,304,5564,178,false,false,3.2,5,300
66218,18179,304,5575,165,false,false,\\N,0,400
66219,56846,304,4301,205,true,false,3.8,146,600
66220,52770,304,4311,167,false,true,3.5,54,1300
66221,51900,687,3824,135,true,false,3.9,464,300
66222,43026,687,5564,269,false,false,3.4,34,150
66223,5204,430,4191,317,true,false,2.9,25,400
66224,55269,304,5575,343,true,false,\\N,0,300
66225,38204,430,6625,205,true,false,2.8,335,500
66226,43860,304,3020,205,false,false,3.7,246,450
66227,24704,687,4969,269,true,false,3.5,283,350
66228,48702,378,2815,269,false,false,3.6,13,200
66229,53582,430,6380,205,false,false,3.6,21,600
66230,35014,687,4866,269,false,false,\\N,0,500
66231,20572,304,6865,165,false,false,\\N,0,400
66232,53583,684,2518,269,true,false,3.7,288,500
66233,22205,378,6451,205,true,true,4.1,1080,1000
66234,47878,378,6903,269,true,false,3.1,68,550
66235,43039,687,2207,269,true,false,3.1,30,500
66236,17386,687,11188,178,true,false,3.9,225,400
66237,22230,378,6865,269,true,false,3.2,9,400
66238,56847,750,4183,165,true,false,3.4,4,450
66239,5205,378,3567,269,false,false,\\N,0,200
66240,47084,684,2147,269,false,false,3.2,24,300
66241,39826,684,3477,165,false,false,\\N,0,400
66242,41487,687,4896,166,false,false,3.2,11,500
66243,51093,430,4552,269,false,false,3.7,40,350
66244,16532,687,3546,269,false,false,3.5,31,300
66245,33347,378,2783,233,false,false,\\N,0,150
66246,8403,430,5775,205,false,false,2.2,90,750
66247,16533,430,2815,269,false,false,\\N,0,200
66248,49431,102,3680,165,false,false,\\N,0,500
66249,21328,378,4660,269,true,false,\\N,0,300
66250,18180,430,6885,178,false,false,\\N,0,200
66251,46263,687,11192,269,true,false,3.4,5,300
66252,34167,430,4182,208,false,false,\\N,0,200
66253,38205,430,4056,205,false,false,2.3,291,250
66254,12394,378,7121,269,false,false,\\N,0,200
66255,18986,687,6247,269,false,false,\\N,0,250
66256,2441,687,6865,269,true,false,3.5,17,300
66257,24680,430,2815,269,true,false,3.3,9,250
66258,12376,304,5083,269,true,false,\\N,0,200
66259,48686,304,4184,135,true,false,\\N,0,250
66260,13359,430,4290,344,true,true,4.4,2496,900
66261,10790,304,3678,271,true,false,4.3,134,300
66262,39827,304,6478,156,true,false,3.9,181,400
66263,12377,304,6248,156,false,false,3.4,8,350
66264,21348,304,2141,230,false,false,3.9,56,350
66265,51094,304,2141,311,true,false,3.7,15,200
66266,47879,304,6322,157,true,false,3.9,47,100
66267,39005,304,6246,185,false,false,3.1,10,100
66268,20573,304,4244,230,true,false,\\N,0,400
66269,16552,304,6248,230,false,false,\\N,0,500
66270,5206,304,4904,156,true,false,\\N,0,80
66271,53584,430,6248,311,false,false,3.7,17,350
66272,4402,430,4191,313,true,false,2.9,25,400
66273,15750,430,3504,156,false,false,\\N,0,200
66274,41468,430,4182,349,false,false,\\N,0,200
66275,50313,687,3018,244,true,false,4.2,249,500
66276,7590,687,5244,156,true,false,4.0,71,300
66277,10773,687,3639,230,true,false,3.8,10,450
66278,34143,687,4211,311,true,false,3.6,22,150
66279,34144,378,2389,156,true,false,3.2,12,200
66280,63217,378,4183,156,false,false,3.9,16,200
66281,43027,684,5606,157,false,false,3.2,4,250
66282,6821,378,2141,230,false,false,\\N,0,400
66283,25488,304,6102,183,false,true,\\N,0,1400
66284,22206,304,7146,14,false,true,4.3,1209,1500
66285,15769,304,4735,231,true,false,4.3,2420,800
66286,56022,304,5292,231,true,false,4.2,380,750
66287,53600,304,11302,231,true,true,\\N,0,800
66288,57658,304,4857,231,false,true,3.9,48,900
66289,11612,304,2393,231,true,true,3.8,763,600
66290,58474,304,2415,231,true,false,4.0,1310,750
66291,46264,304,167,231,true,false,4.1,181,700
66292,40649,164,5504,288,false,false,\\N,0,1500
66293,41469,304,2413,231,true,false,3.7,666,650
66294,35015,304,3911,231,false,false,4.0,99,850
66295,34145,304,4610,231,false,true,3.9,165,1000
66296,57659,304,3614,125,false,false,3.7,34,500
66297,47880,304,2419,231,false,false,3.2,6,800
66298,47085,304,5804,231,true,false,3.7,37,800
66299,58475,304,5100,125,false,false,3.4,48,550
66300,45467,304,2820,231,false,false,3.9,30,450
66301,25489,304,3224,231,false,false,3.1,16,700
66302,14127,304,4931,231,false,false,3.2,4,600
66303,13360,304,2783,275,false,false,3.3,6,150
66304,9974,304,2166,231,false,false,\\N,0,800
66305,38987,304,4311,14,false,true,3.5,54,1300
66306,35016,304,5614,164,true,false,\\N,0,300
66307,4403,304,5551,164,true,false,3.9,37,400
66308,14128,304,2394,164,true,false,3.9,313,500
66309,12378,304,5564,164,false,false,\\N,0,700
66310,39808,304,5564,164,false,false,\\N,0,200
66311,51901,304,2820,164,false,false,\\N,0,250
66312,53585,304,5810,164,true,false,3.0,354,400
66313,43028,304,11147,164,true,false,3.7,171,200
66314,5228,304,6626,164,true,false,3.1,55,200
66315,48703,304,3647,164,true,false,3.9,386,600
66316,41470,304,2369,287,false,false,2.9,231,800
66317,50314,304,5126,164,false,false,3.4,25,200
66318,52771,304,2815,164,false,false,2.9,33,100
66319,47881,304,2815,164,false,false,\\N,0,350
66320,25510,304,3656,164,true,false,3.1,22,250
66321,43040,304,2166,164,false,false,3.2,4,150
66322,34146,304,2815,164,false,false,\\N,0,200
66323,15751,304,3247,164,false,false,\\N,0,400
66324,10774,304,5568,164,false,false,\\N,0,400
66325,39828,304,2815,164,false,false,\\N,0,150
66326,43041,304,2144,164,true,false,\\N,0,400
66327,4422,304,6217,164,true,false,3.4,35,200
66328,24681,430,3248,158,true,true,4.4,2241,1200
66329,14146,430,5691,231,false,false,3.8,500,\\N
66330,1643,430,4302,231,true,false,3.8,18,700
66331,46265,430,3598,231,true,true,3.5,551,600
66332,776,430,5806,231,false,false,2.8,80,650
66333,51931,430,6380,231,false,false,3.6,21,600
66334,34168,430,3477,231,false,false,\\N,0,500
66335,9975,430,6884,164,true,false,3.9,54,400
66336,54437,430,6629,337,false,false,3.3,50,400
66337,5965,430,6702,164,true,false,4.0,911,600
66338,13361,430,2387,337,false,false,\\N,0,500
66339,14946,430,2233,164,true,false,3.5,51,200
66340,18987,430,2142,164,false,false,3.2,8,400
66341,47086,430,2207,154,false,false,3.4,4,600
66342,5229,430,2815,164,false,false,\\N,0,200
66343,6822,430,6877,337,false,false,3.6,10,400
66344,2424,430,5576,164,false,false,\\N,0,300
66345,41471,430,2815,164,false,false,\\N,0,250
66346,15770,430,6423,337,false,false,\\N,0,300
66347,58490,687,6239,158,false,true,4.4,1154,1100
66348,39829,378,3202,231,true,false,3.9,684,650
66349,3642,378,4323,231,false,true,3.7,570,800
66350,8404,687,7102,125,true,false,4.1,464,500
66351,11632,378,5752,231,true,false,3.8,232,600
66352,34147,378,5127,179,false,true,3.8,151,1350
66353,51095,378,7118,231,true,false,3.5,80,750
66354,12392,378,6064,164,false,false,4.2,424,100
66355,7607,378,5115,231,true,false,3.7,158,700
66356,15752,687,5068,143,false,false,4.0,160,150
66357,51902,687,4242,164,true,false,4.0,199,300
66358,35017,687,2212,231,true,false,3.1,140,600
66359,777,378,3525,158,false,false,3.7,43,400
66360,44695,378,5603,164,true,false,3.4,13,400
66361,57660,378,4322,231,true,false,3.8,282,800
66362,46266,378,2815,164,false,false,3.7,20,200
66363,63218,687,6864,164,true,false,\\N,0,300
66364,1664,378,5015,125,true,false,3.9,247,400
66365,57661,687,5575,164,true,false,3.3,26,300
66366,39006,687,6419,351,false,false,\\N,0,250
66367,53586,684,5564,231,true,false,3.6,60,700
66368,35040,687,5690,231,false,false,3.1,8,600
66369,51903,684,2147,164,false,false,3.6,17,150
66370,56848,687,3504,287,false,false,3.8,47,200
66371,3643,687,6865,164,false,false,3.3,22,300
66372,22207,687,2815,164,true,false,3.6,26,100
66373,2442,687,3595,164,true,false,2.9,132,300
66374,46267,687,2207,164,false,false,\\N,0,400
66375,20574,378,4230,164,false,false,\\N,0,200
66376,3644,378,2148,164,true,false,3.7,17,200
66377,40629,378,4562,231,false,true,3.8,176,1350
66378,39830,378,6314,164,true,false,4.0,166,400
66379,5207,378,3486,164,true,false,2.8,19,300
66380,25511,687,2143,164,true,false,\\N,0,250
66381,52772,304,5306,140,false,false,4.5,2800,1200
66382,18988,304,5101,289,true,true,4.1,1405,1100
66383,4423,430,4290,285,true,true,4.4,2496,900
66384,38988,666,6067,232,true,true,4.5,1228,800
66385,51932,431,4553,232,true,false,4.0,3128,750
66386,6823,666,6216,220,false,false,3.9,35,700
66387,47882,666,3225,272,false,false,3.8,110,700
66388,40630,666,6216,126,false,false,2.8,16,600
66389,14129,431,4756,273,true,true,4.3,496,800
66390,18989,431,5121,126,false,false,3.5,24,550
66391,19006,446,6926,126,true,false,3.7,44,500
66392,34148,380,5409,126,true,false,3.8,77,550
66393,22208,666,5600,178,true,false,3.5,15,500
66394,2425,431,6452,269,true,false,4.4,1418,300
66395,33377,666,5721,269,true,false,4.1,327,300
66396,1644,743,5993,269,true,false,3.8,128,300
66397,57662,380,11359,205,true,false,3.2,123,600
66398,23891,743,1346,269,true,true,4.0,202,450
66399,9208,666,2420,165,true,false,3.9,162,750
66400,15753,743,3525,354,true,false,3.0,52,300
66401,41472,612,2523,269,true,false,4.3,332,300
66402,33348,612,3052,165,true,false,3.7,41,400
66403,56023,431,6435,205,true,true,4.3,1437,1500
66404,2426,431,5778,205,true,false,3.9,115,550
66405,53587,381,4845,269,true,false,\\N,0,350
66406,43029,666,4705,165,true,false,4.1,23,600
66407,35837,743,5102,178,true,false,3.7,48,150
66408,35018,612,6569,269,true,false,3.7,23,300
66409,1645,431,5990,205,true,false,3.7,370,800
66410,33349,743,1893,269,true,false,3.8,103,400
66411,47087,666,4184,159,true,false,\\N,0,300
66412,48704,612,6583,165,true,false,3.7,57,500
66413,11633,743,6212,269,true,false,\\N,0,200
66414,20585,666,3918,205,true,false,2.7,171,500
66415,57663,666,4806,269,true,false,3.7,91,200
66416,24682,612,4244,127,true,false,3.1,27,400
66417,40631,666,2677,269,true,false,4.0,297,350
66418,38989,541,4193,178,true,false,3.8,42,400
66419,42293,666,6865,269,true,false,3.5,22,600
66420,47088,431,6453,166,true,true,4.1,840,800
66421,19771,666,4736,269,true,false,4.0,89,200
66422,50315,743,4183,355,true,false,3.1,6,250
66423,23022,541,6884,178,true,false,3.1,10,500
66424,16534,380,3622,269,true,false,\\N,0,200
66425,9999,381,5710,166,true,false,4.3,191,700
66426,34149,743,6172,205,true,false,4.0,469,550
66427,5966,541,5575,269,true,false,3.0,60,400
66428,25490,666,3039,269,false,false,3.9,47,500
66429,51904,380,3922,270,true,false,3.3,351,350
66430,34150,743,3458,205,true,false,3.7,600,600
66431,11613,380,2338,127,true,false,3.4,10,500
66432,9976,612,4906,159,true,false,\\N,0,150
66433,40632,666,6216,205,false,false,3.9,35,700
66434,53601,431,3034,269,true,false,3.8,185,250
66435,5967,431,6454,205,true,true,4.1,229,550
66436,9193,743,3615,269,true,false,3.6,113,450
66437,35019,431,11285,269,true,false,3.9,186,500
66438,4432,431,5103,205,true,false,3.5,312,700
66439,45490,612,6865,269,true,false,3.5,13,400
66440,9194,381,6073,205,true,false,3.9,358,650
66441,35817,666,3225,308,false,false,3.8,110,700
66442,8405,431,11447,269,true,false,4.0,175,400
66443,56024,380,3035,205,true,true,4.0,667,700
66444,40658,666,11314,205,true,true,4.2,405,1500
66445,17367,666,6455,205,true,true,3.7,399,1000
66446,7608,666,2338,321,false,false,3.4,10,400
66447,11634,431,4748,205,true,false,3.0,16,550
66448,5949,666,3226,166,true,false,4.1,172,700
66449,24683,431,4726,178,true,false,3.0,119,500
66450,5968,431,2207,178,true,false,\\N,0,450
66451,19793,743,6865,269,true,false,3.5,22,400
66452,7591,380,3227,165,true,false,3.9,367,450
66453,37426,666,5559,159,false,false,\\N,0,100
66454,5974,666,6248,127,false,false,3.3,4,300
66455,16535,380,5409,166,true,false,3.8,77,550
66456,8406,666,6961,269,false,false,\\N,0,250
66457,58491,431,6115,205,true,false,3.6,21,700
66458,38206,666,2815,269,false,false,\\N,0,300
66459,55253,666,6865,269,false,false,3.4,6,350
66460,19772,381,6255,165,true,false,\\N,0,300
66461,63219,431,4193,178,true,false,3.4,9,250
66462,42294,431,6173,269,true,false,3.9,52,300
66463,50294,431,11424,205,false,false,4.1,109,450
66464,9195,612,2141,178,false,false,\\N,0,300
66465,52773,431,1108,178,false,false,\\N,0,450
66466,9977,612,4221,269,false,false,\\N,0,400
66467,63230,380,2395,269,true,false,3.7,16,200
66468,15754,612,5720,269,true,false,\\N,0,300
66469,41473,431,6456,341,false,false,3.8,139,500
66470,43030,431,11425,269,false,false,\\N,0,250
66471,16553,381,6248,127,true,false,\\N,0,500
66472,51933,431,5614,269,true,false,\\N,0,300
66473,33350,380,2147,269,false,false,\\N,0,200
66474,9196,380,4931,205,false,false,3.0,9,700
66475,36652,431,11311,269,false,false,\\N,0,450
66476,44696,380,2148,269,false,false,\\N,0,300
66477,35818,380,2144,269,false,false,\\N,0,200
66478,11635,380,11437,269,false,false,3.8,104,400
66479,54438,431,4193,178,false,false,\\N,0,400
66480,13352,541,6247,165,false,false,\\N,0,250
66481,49432,431,6821,165,false,false,3.4,7,400
66482,2443,431,2820,178,false,false,\\N,0,300
66483,56046,431,5568,269,false,false,3.1,11,300
66484,11636,380,11360,208,true,false,3.8,51,300
66485,52786,380,2815,269,true,false,3.3,4,100
66486,14925,612,3939,269,true,false,3.4,12,300
66487,44681,666,6116,166,false,false,3.8,92,700
66488,44682,666,4557,182,true,false,4.1,399,700
66489,35819,666,3256,182,false,false,\\N,0,500
66490,25512,666,3328,170,false,false,4.1,71,600
66491,14947,666,6385,156,true,false,3.9,90,300
66492,10775,666,5606,334,false,false,3.2,29,200
66493,48687,666,6457,170,false,false,4.0,81,1000
66494,35041,666,4183,156,false,false,3.4,16,200
66495,43879,431,6069,185,true,false,4.0,99,400
66496,16536,431,3713,311,true,false,3.4,10,500
66497,39809,381,5104,248,false,false,3.4,5,100
66498,21329,612,4244,230,true,false,3.1,27,400
66499,63231,380,5606,157,false,false,\\N,0,150
66500,5208,380,6885,255,false,false,3.2,6,200
66501,51096,666,11438,231,false,true,4.6,1502,1400
66502,16554,666,6067,231,true,true,4.5,1228,800
66503,2427,666,11312,125,true,true,4.1,577,700
66504,9978,666,3228,231,true,true,3.9,321,750
66505,36639,666,451,231,true,true,4.0,702,800
66506,3645,666,6240,231,true,true,3.6,24,850
66507,45468,666,6458,245,false,false,3.9,19,450
66508,47089,666,3721,231,true,false,3.9,240,600
66509,51097,666,4133,231,true,false,3.8,289,600
66510,33351,666,4737,164,true,false,3.8,88,400
66511,11614,666,2396,125,true,false,3.6,56,650
66512,6824,666,3325,231,false,false,2.9,56,700
66513,19773,666,5407,231,false,false,3.7,90,600
66514,63232,666,3920,125,true,false,3.9,97,350
66515,16537,666,2397,164,false,false,4.0,83,500
66516,51934,666,3229,164,true,false,4.1,498,250
66517,56025,666,6117,164,true,false,3.9,96,300
66518,23892,666,2338,260,false,false,3.4,10,400
66519,41488,666,11162,199,false,false,3.7,35,350
66520,48688,666,4255,164,false,false,\\N,0,300
66521,6845,666,6865,164,false,false,3.2,4,300
66522,8407,666,3570,164,false,false,3.4,13,100
66523,7592,666,6467,164,false,false,3.7,17,400
66524,35838,666,6864,164,false,false,\\N,0,300
66525,50316,431,6453,125,true,true,4.1,840,800
66526,5209,381,5710,125,true,false,4.3,191,700
66527,9979,381,6073,231,true,false,3.9,358,650
66528,24684,431,6729,231,true,false,3.7,301,750
66529,36640,431,6456,158,false,false,3.8,139,500
66530,8408,431,2149,322,false,false,4.0,74,300
66531,53588,431,6576,125,false,false,\\N,0,400
66532,56026,431,11133,241,true,false,3.6,22,350
66533,760,431,3714,231,false,false,3.4,13,700
66534,25513,381,5568,164,true,false,3.5,9,500
66535,14130,431,2148,164,true,false,3.6,22,350
66536,23007,431,5719,164,true,false,3.6,114,300
66537,54439,431,2820,164,false,false,\\N,0,450
66538,14131,431,6209,164,false,false,3.3,4,200
66539,19774,431,6173,164,true,false,3.9,52,300
66540,47883,431,4320,164,false,false,\\N,0,400
66541,44697,381,2416,164,false,false,\\N,0,150
66542,47090,381,11512,164,true,false,3.5,12,400
66543,11642,431,4241,164,false,false,3.4,9,450
66544,43861,431,4175,164,false,false,\\N,0,200
66545,56849,431,6225,164,true,false,3.6,18,200
66546,50295,380,2520,234,false,false,4.0,55,\\N
66547,42315,380,5842,231,false,false,3.7,18,600
66548,9980,380,2398,164,false,false,3.8,161,300
66549,7593,380,2399,231,true,false,2.6,254,1050
66550,778,380,5133,158,true,false,3.8,109,600
66551,9981,612,6865,231,true,false,3.3,70,600
66552,55270,380,3715,231,false,false,3.5,50,600
